lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
88,1,72.25,3,31,4,6,2,3,0,1
94,0,102.68,9,3,3,2,2,0,0,1
29,0,68.0,3,12,3,2,2,0,0,1
144,1,118.15,5,27,4,2,2,0,3,0
17,3,97.41,4,10,4,0,2,0,0,1
48,2,184.26,8,25,4,3,2,0,6,1
58,2,90.68,10,31,4,3,1,3,0,1
0,0,72.0,1,2,3,1,0,0,0,1
5,1,96.0,12,15,4,3,0,0,0,1
14,0,136.0,8,16,4,2,0,0,0,0
65,0,87.0,12,18,2,0,1,0,0,1
39,0,0.0,8,14,4,2,0,1,0,1
206,0,59.07,10,2,4,2,1,0,0,0
6,1,149.33,4,2,4,1,2,0,3,1
162,0,35.0,9,17,3,3,0,0,0,1
36,1,123.97,9,4,4,1,2,0,3,0
69,2,159.3,5,27,4,2,0,0,3,1
15,1,109.0,5,31,4,3,0,3,0,1
77,0,116.1,6,1,4,3,0,3,0,0
6,1,65.0,12,26,2,0,1,0,0,1
173,2,177.3,7,8,4,1,0,0,5,0
89,0,76.5,7,27,4,1,1,0,0,0
154,0,63.75,8,11,3,5,2,3,0,1
36,2,159.3,7,20,4,2,0,0,3,1
7,0,182.0,6,28,4,5,1,0,3,1
6,0,65.0,3,29,2,4,0,0,0,1
8,1,120.0,9,23,4,1,0,0,0,0
117,0,114.3,7,7,4,3,0,0,0,0
93,1,73.95,3,17,4,3,2,0,0,1
121,0,114.3,5,16,4,2,1,0,3,1
31,0,80.0,12,28,3,2,1,0,0,1
64,3,98.55,9,5,4,1,1,0,0,1
66,0,110.84,12,26,4,4,1,0,3,0
1,0,135.0,5,11,3,1,0,0,0,1
196,0,128.7,8,6,4,1,1,0,0,0
5,2,200.33,10,28,4,2,1,1,0,1
4,0,66.0,2,23,2,1,0,0,0,1
4,0,87.78,11,21,4,3,1,0,0,1
31,0,69.0,1,2,3,1,2,0,0,1
4,1,211.33,9,14,3,2,1,0,5,1
9,2,90.0,8,23,4,4,2,0,0,1
64,0,89.1,10,30,4,0,1,0,0,0
96,2,79.2,11,25,4,2,0,3,0,0
6,0,84.0,3,13,2,0,1,0,0,0
97,2,168.3,9,27,4,3,0,0,3,0
44,1,125.55,10,5,4,2,0,0,3,0
19,2,162.29,9,6,4,5,2,1,0,1
33,2,82.9,3,5,4,1,2,0,0,1
83,1,0.0,12,17,1,0,0,0,0,1
243,0,104.4,9,9,4,2,1,3,0,0
58,1,85.0,8,24,3,4,0,0,0,1
24,1,46.67,2,11,3,3,0,0,3,1
36,1,88.0,12,27,4,1,0,3,0,1
169,2,212.86,8,18,4,2,0,0,1,0
15,0,77.88,1,28,4,4,2,0,1,1
14,1,138.25,2,17,4,4,0,0,3,1
112,1,95.63,7,11,4,5,3,3,0,1
11,2,80.75,11,16,4,4,0,3,0,1
118,0,99.45,7,15,4,3,2,0,0,0
87,0,100.0,9,10,2,1,0,0,0,0
0,0,45.0,3,18,3,1,0,0,0,1
81,2,123.0,10,21,4,4,2,0,3,0
5,0,65.8,1,20,3,1,0,0,0,1
66,1,68.07,12,5,4,4,1,0,0,1
179,1,98.25,8,25,4,3,1,3,0,0
47,1,101.1,3,16,4,3,0,0,3,0
35,0,93.9,4,17,4,1,2,0,0,0
259,3,73.41,12,28,4,5,2,0,1,1
113,0,95.0,5,31,3,3,0,0,0,1
193,0,126.9,9,23,4,2,0,0,0,0
130,2,82.59,4,16,4,3,2,0,0,1
96,0,97.88,10,24,4,3,1,0,0,0
45,1,131.4,3,19,4,1,1,0,3,0
3,0,128.0,4,28,4,1,0,3,0,1
135,1,99.0,7,5,4,2,0,3,0,1
45,1,108.0,10,11,4,3,0,3,0,1
30,0,87.27,11,11,4,2,1,3,0,1
21,0,161.33,9,16,4,3,0,0,5,1
115,0,89.25,9,10,4,3,1,0,0,1
0,0,170.0,9,29,4,1,0,0,0,1
63,1,167.45,4,10,4,4,2,0,5,0
5,2,106.21,11,10,4,4,2,3,0,1
149,1,80.75,6,25,3,1,2,0,0,1
0,0,65.0,11,3,2,3,0,0,0,1
3,0,134.25,10,19,4,3,1,0,0,1
107,2,135.15,5,22,4,2,2,0,0,1
91,0,80.0,9,30,4,2,1,0,0,0
177,1,93.38,7,20,4,5,2,0,0,1
0,0,180.0,9,20,4,1,0,3,0,1
1,0,88.0,3,30,2,1,0,0,0,1
157,2,217.6,8,19,4,3,2,1,5,0
131,1,101.15,7,11,4,4,1,0,0,1
30,1,94.5,9,13,4,0,2,0,0,1
20,1,80.0,1,5,2,2,0,0,0,1
37,0,140.4,5,27,4,1,0,0,3,0
131,1,99.45,8,1,4,3,1,0,0,1
123,0,139.24,10,21,4,5,2,0,3,1
4,2,99.51,11,19,4,5,2,0,0,1
28,0,105.8,3,5,4,1,2,0,3,0
41,2,101.52,5,10,3,4,0,0,0,1
6,2,170.0,8,14,4,2,2,0,3,1
80,0,98.41,7,1,4,1,0,0,3,0
172,0,108.9,10,4,4,3,0,0,0,0
0,0,111.0,4,19,4,1,0,0,0,1
35,1,68.07,12,9,4,7,2,0,0,1
6,3,111.67,10,16,4,1,2,3,0,1
58,2,123.3,9,2,4,2,1,0,3,1
16,2,105.0,9,9,4,3,0,0,0,1
1,0,76.5,1,8,4,2,0,3,0,1
47,1,130.61,9,27,4,4,0,0,3,0
1,0,110.71,7,7,4,1,0,3,0,1
69,1,117.9,6,29,4,1,0,0,0,1
94,0,95.25,3,25,4,2,1,0,4,1
131,2,164.25,8,1,4,1,1,1,0,1
40,1,158.4,10,2,4,0,1,0,3,1
4,0,65.0,8,18,2,3,0,0,0,1
84,0,100.33,12,31,3,3,0,1,0,1
67,3,82.99,2,22,4,4,1,0,3,1
136,0,80.75,6,28,4,5,2,3,0,1
72,0,132.6,5,22,4,3,2,0,3,0
66,3,177.66,9,4,4,3,2,0,5,1
14,0,95.04,10,5,4,2,1,0,0,1
93,0,116.1,5,2,4,0,1,3,0,0
2,1,90.47,4,1,4,2,0,0,0,1
71,1,86.25,6,28,4,3,0,0,0,1
175,2,83.01,11,12,4,2,2,0,0,0
20,0,94.35,6,12,4,0,1,0,0,1
200,0,90.0,10,23,3,0,2,1,0,1
11,1,121.0,11,17,4,2,0,0,3,1
156,2,91.96,7,19,4,4,0,0,0,1
9,1,149.0,10,6,4,2,0,3,0,1
179,2,126.9,9,24,4,1,2,0,0,0
1,0,109.0,7,29,4,1,0,3,0,1
131,1,128.7,8,25,4,3,1,0,3,1
29,0,96.9,11,14,4,3,1,0,3,1
12,1,65.0,6,20,2,0,1,0,0,1
333,0,73.95,12,10,4,3,2,0,0,0
57,3,87.3,9,7,4,1,0,3,0,1
64,0,70.46,3,10,4,13,6,3,0,0
46,1,82.9,3,10,4,2,0,0,0,1
43,0,58.4,10,2,3,3,2,0,0,1
76,1,207.9,8,15,4,1,1,0,5,1
16,0,133.6,12,10,4,7,4,0,5,1
4,1,65.0,10,11,2,3,0,0,0,1
0,0,123.0,10,20,2,3,0,0,0,1
53,2,135.9,6,28,4,5,0,0,0,1
4,0,65.0,4,10,2,1,2,0,0,1
1,0,144.0,10,7,4,2,0,0,0,1
123,0,105.3,8,1,4,3,1,0,0,0
80,2,131.4,8,27,4,1,1,0,0,1
24,0,108.5,4,11,4,3,1,0,0,0
0,0,137.0,4,13,4,1,0,0,3,1
120,0,74.8,11,27,4,5,2,3,0,0
11,0,97.0,8,25,4,2,0,0,0,1
260,3,108.68,10,22,4,5,2,0,0,1
22,0,120.5,1,1,4,2,2,0,3,1
66,0,120.6,8,31,4,4,0,3,0,0
22,0,164.33,6,27,4,5,1,0,3,0
41,2,96.9,10,16,4,2,1,0,0,1
32,0,143.28,11,8,4,2,0,0,0,0
65,1,118.14,9,25,4,3,2,0,0,1
34,0,95.2,12,25,4,2,2,0,0,0
2,1,105.0,3,9,4,4,0,0,0,1
32,0,112.59,7,3,4,0,2,3,0,0
6,0,65.0,10,10,3,1,2,0,0,1
1,0,46.0,1,30,3,1,0,0,3,1
36,0,144.0,10,6,3,3,0,0,4,1
58,0,81.08,4,24,4,1,2,0,0,1
195,0,71.22,12,2,4,2,0,0,1,0
88,2,150.3,8,19,4,2,0,0,3,1
65,2,130.9,9,25,4,3,2,0,0,1
202,2,90.95,8,8,4,7,3,0,0,1
144,2,140.4,6,15,4,2,0,0,3,1
69,0,137.7,7,25,4,1,1,0,3,1
257,0,73.95,12,17,4,5,2,0,0,0
2,1,175.0,9,11,4,0,1,0,0,1
11,0,65.0,12,15,2,1,0,0,0,1
12,0,122.33,4,29,4,2,1,3,0,0
1,0,54.0,2,20,3,1,2,0,0,1
112,1,112.5,8,9,4,4,0,3,0,1
42,1,118.8,4,23,4,1,1,0,3,1
83,1,85.5,8,5,4,4,1,0,0,1
21,1,112.0,3,12,4,1,2,0,0,1
31,2,94.5,10,11,4,2,2,0,0,1
28,0,121.47,10,8,4,1,1,0,3,1
16,1,103.36,9,27,4,3,0,3,0,1
184,1,115.32,6,6,4,5,1,0,3,0
259,3,80.26,12,28,4,5,2,0,0,1
22,2,105.0,9,1,4,5,1,0,0,1
23,1,250.0,9,26,4,1,0,0,5,0
3,0,95.2,12,28,4,4,0,3,0,1
12,0,95.0,2,15,4,3,1,0,0,1
56,0,137.44,10,9,4,4,2,0,1,1
6,0,85.0,2,15,4,2,1,0,0,0
3,1,118.58,10,10,4,0,1,0,0,1
128,1,140.7,8,4,4,3,0,0,3,1
1,1,45.0,1,22,3,1,0,0,0,1
60,0,123.3,9,2,4,2,0,0,3,0
12,0,110.0,10,24,0,2,1,0,3,1
32,0,70.0,12,27,3,5,1,0,0,1
20,1,109.0,6,8,4,1,0,3,0,1
65,0,139.5,7,12,4,2,0,0,3,1
11,0,116.0,6,26,4,0,2,0,0,0
33,2,96.3,10,19,4,1,1,0,0,1
2,1,88.0,1,22,4,2,0,0,0,1
2,2,89.0,4,5,4,1,0,3,0,1
27,0,97.0,9,21,3,2,1,0,3,1
6,2,130.0,2,25,4,3,1,0,3,1
5,1,156.0,5,2,4,3,1,0,3,1
87,0,132.3,10,16,4,4,2,0,3,0
14,0,174.0,12,2,4,1,0,0,5,1
20,0,160.0,9,25,3,2,1,0,0,0
28,0,109.33,8,29,4,2,1,3,0,0
3,2,173.5,7,12,4,2,0,0,0,1
28,0,109.0,5,19,2,2,0,0,0,1
32,0,81.9,3,17,4,2,0,0,0,1
90,1,119.0,12,24,4,3,2,0,3,1
0,0,126.0,10,1,4,1,0,0,0,1
5,0,82.35,11,28,4,1,1,3,0,1
1,0,81.0,2,26,4,1,0,3,0,1
37,1,159.3,3,25,4,1,0,0,3,0
28,1,135.0,5,19,4,1,0,0,0,1
64,1,51.97,3,11,4,2,1,3,0,1
22,1,118.0,9,6,4,2,0,3,0,0
38,0,159.3,5,10,4,3,0,0,3,0
16,0,108.67,12,8,4,3,0,0,0,1
105,0,97.12,3,20,4,4,2,0,3,1
77,0,110.0,6,22,3,4,0,0,0,1
35,0,96.3,6,17,3,3,2,0,3,1
3,0,67.5,1,9,4,1,1,3,0,1
149,1,195.3,8,12,4,2,1,0,5,1
18,2,158.0,12,30,4,2,0,0,0,1
69,0,82.0,1,29,3,2,1,0,5,1
28,0,149.15,5,22,4,2,2,0,3,0
64,0,93.5,3,18,4,2,2,0,0,1
54,2,159.3,7,3,4,0,1,0,3,1
270,0,110.0,4,20,3,4,0,0,0,0
262,0,73.95,12,26,4,3,1,0,0,0
33,0,143.1,5,9,4,3,1,0,0,0
13,1,173.67,6,2,4,3,0,0,3,1
85,0,71.0,2,3,4,4,1,0,0,1
39,1,118.8,4,21,4,1,0,0,3,1
1,0,142.0,11,29,4,2,0,0,5,1
102,0,96.9,7,25,3,4,1,0,0,0
183,1,102.1,9,21,4,4,0,0,3,0
80,0,0.0,9,26,4,2,1,1,0,1
7,0,106.0,7,6,2,2,0,0,4,1
218,0,69.33,8,13,4,1,1,0,0,0
23,2,93.82,4,9,4,1,2,3,0,1
19,2,162.0,7,20,4,2,0,0,3,1
1,0,114.0,8,11,4,3,0,0,0,1
37,0,87.3,12,26,4,2,2,0,0,1
126,2,144.5,7,13,4,4,1,1,3,1
20,1,83.8,2,8,4,1,1,0,0,1
13,1,158.95,7,21,2,1,0,0,4,1
45,0,111.6,10,3,4,3,1,0,3,0
13,0,91.0,6,23,4,1,0,0,0,1
40,1,88.4,11,15,4,5,0,0,0,1
187,3,108.9,10,7,4,2,1,0,0,1
121,1,105.3,7,16,4,1,2,0,0,1
0,0,65.0,9,20,2,0,2,0,0,1
134,1,89.25,7,13,4,4,0,3,0,1
54,0,180.68,4,28,4,3,1,1,0,0
21,0,116.1,10,4,4,3,0,3,0,0
55,1,97.2,11,2,4,2,0,0,0,1
60,3,149.77,9,29,4,2,0,1,3,1
109,3,88.4,12,6,4,5,1,0,0,1
11,1,110.0,11,1,2,5,1,0,2,1
69,0,92.43,12,29,4,5,2,0,1,1
11,1,94.6,12,6,4,0,2,0,0,1
15,0,81.0,2,19,2,1,0,0,0,1
0,0,75.0,12,21,4,0,1,3,0,1
243,0,95.4,9,9,4,2,1,3,0,0
3,1,72.75,11,9,4,5,1,0,3,1
150,2,131.75,7,14,4,8,2,0,3,0
0,1,99.0,3,31,4,3,0,3,0,1
268,0,105.0,10,30,3,0,2,1,0,0
17,1,104.11,10,15,4,3,0,0,3,1
39,0,80.1,2,27,4,1,1,0,0,0
116,2,117.06,6,16,4,5,2,0,0,1
4,0,119.0,3,21,4,1,1,0,0,0
58,1,54.05,12,24,4,1,0,3,0,1
0,0,99.63,9,1,4,1,0,3,0,1
90,0,133.2,8,7,4,2,2,0,3,1
15,0,106.33,12,7,4,3,0,0,0,1
61,1,79.36,3,3,4,3,2,0,0,1
11,3,156.8,6,26,3,2,2,0,3,1
32,1,121.5,2,26,4,2,0,0,3,0
7,0,125.8,12,29,4,3,1,0,3,1
53,2,99.9,6,20,4,3,1,0,0,1
0,0,79.0,1,25,2,0,1,0,0,1
11,1,90.95,11,6,4,2,2,0,0,1
4,1,121.0,8,2,4,1,0,0,0,1
37,0,211.5,6,10,4,3,2,0,5,0
4,1,151.0,7,5,4,1,0,0,0,1
37,1,95.4,3,1,4,4,0,0,3,0
98,1,85.05,10,30,4,2,2,0,0,1
0,0,147.0,9,22,2,2,0,0,0,1
13,1,99.95,10,20,4,5,0,0,0,1
41,0,66.29,2,28,3,5,2,0,0,1
23,1,130.0,9,8,4,2,0,0,0,1
56,0,68.72,10,9,4,4,2,0,1,0
0,1,65.0,3,21,2,0,1,0,0,1
49,2,168.3,8,21,4,0,2,0,3,1
0,1,0.0,2,10,1,1,0,0,5,1
31,0,88.0,12,2,4,2,0,3,0,0
71,2,149.4,9,19,4,3,1,0,3,1
105,0,58.0,3,18,3,2,1,0,0,1
10,1,89.89,12,3,4,2,2,0,0,1
77,0,159.3,5,17,4,3,0,0,0,0
8,0,65.0,10,6,2,1,0,0,0,1
12,0,85.0,2,16,3,4,0,0,0,1
33,1,63.75,10,31,3,2,2,0,3,1
88,1,85.51,3,17,4,7,2,0,0,1
61,0,135.9,9,18,4,1,2,0,0,0
122,0,80.0,12,8,4,3,0,0,0,0
93,1,85.5,6,26,4,0,1,3,0,1
108,1,97.0,12,24,4,3,2,3,0,0
52,0,79.2,9,5,4,0,1,3,0,1
237,0,147.3,10,13,4,3,0,0,3,0
172,0,180.9,10,4,4,3,0,0,5,0
1,3,184.0,10,1,4,1,1,0,0,1
14,1,129.0,9,20,4,1,0,3,0,1
88,0,151.2,10,10,4,3,1,0,3,0
43,2,88.0,12,25,4,1,2,3,0,1
78,2,103.5,6,28,4,5,2,3,0,1
54,1,121.68,9,9,3,2,0,3,0,1
114,0,189.0,7,14,4,3,0,1,3,0
16,0,110.75,5,29,3,3,2,1,0,1
20,0,149.0,10,4,4,3,0,0,0,1
2,0,124.0,6,22,3,1,0,3,0,1
1,0,106.4,7,6,3,1,0,3,0,1
19,1,119.0,4,13,4,1,0,3,0,1
44,1,112.0,11,5,3,1,1,0,0,1
8,2,90.0,8,26,4,4,0,0,0,1
0,0,73.15,11,7,4,1,1,3,0,1
19,1,132.89,11,6,4,3,2,0,0,1
66,2,105.3,4,23,4,1,0,0,0,1
67,1,69.5,3,10,4,3,0,3,0,1
39,0,81.9,3,14,4,2,1,0,0,1
61,0,99.9,7,23,4,1,1,0,0,0
48,0,65.0,8,30,2,2,0,0,0,0
163,0,192.95,12,23,4,2,2,1,5,1
86,0,82.45,8,4,4,3,2,0,3,0
25,1,119.0,10,20,4,3,0,3,0,1
44,1,74.8,12,2,4,2,2,3,0,1
57,1,131.58,10,31,4,4,1,0,3,0
80,0,93.6,11,12,4,1,1,0,0,0
20,1,156.0,5,21,4,1,0,0,3,1
6,0,70.0,8,5,3,4,2,0,0,1
267,1,73.37,9,19,4,5,2,0,0,1
88,3,105.4,4,27,4,4,0,0,0,1
129,0,109.8,8,25,4,2,0,0,3,1
16,0,95.0,6,16,2,1,0,0,0,1
51,0,123.3,8,31,4,4,1,0,3,0
2,1,109.61,12,29,4,2,0,0,0,1
82,1,121.5,6,10,4,2,0,0,0,1
137,2,101.53,6,13,4,1,1,0,0,1
13,0,73.0,4,26,3,3,0,1,0,1
36,0,88.0,12,8,4,3,0,3,0,0
99,1,118.0,10,8,4,2,2,0,0,1
18,1,67.22,2,9,4,2,0,0,0,1
78,0,130.2,7,5,4,5,1,0,3,0
80,1,142.07,7,10,4,5,2,1,0,1
38,0,135.9,8,21,4,2,2,0,0,0
97,1,90.08,7,14,4,3,0,0,0,1
114,2,186.3,7,30,4,1,0,0,5,1
159,0,70.0,4,9,3,1,1,0,0,1
63,3,62.32,2,4,4,3,1,0,3,1
25,0,68.0,11,15,3,5,0,0,0,1
228,0,93.3,10,30,4,1,2,0,0,0
22,0,129.0,6,22,4,1,0,3,0,0
80,0,151.2,10,21,4,2,2,0,3,1
35,2,86.4,9,14,4,0,1,3,0,1
3,4,155.68,9,20,4,3,0,0,1,1
106,2,131.4,8,9,4,3,0,0,3,1
88,1,90.3,4,4,4,2,1,0,0,1
199,2,128.7,8,9,4,3,0,0,0,0
90,1,82.45,4,4,4,3,1,0,0,1
199,2,94.51,7,23,4,6,3,0,3,1
26,1,65.0,6,28,2,2,0,0,0,1
3,2,146.5,8,29,4,3,1,0,0,1
30,0,152.78,10,3,4,3,1,0,3,0
26,0,158.33,5,20,4,2,1,0,3,0
81,1,149.4,9,8,4,3,0,0,3,0
31,1,87.3,9,6,4,1,0,3,0,1
69,1,111.3,12,30,4,4,0,0,0,1
4,0,65.0,11,17,2,3,0,0,0,1
17,1,76.81,9,11,4,1,0,0,0,0
23,0,85.0,3,2,3,4,0,0,0,1
38,0,90.95,8,21,4,0,2,0,0,1
15,0,93.17,5,7,4,1,2,0,0,1
78,2,62.18,9,30,4,1,0,0,0,1
30,1,134.1,8,2,4,3,0,3,0,1
27,3,104.5,12,27,3,1,2,1,0,1
20,1,90.65,11,13,4,2,2,0,0,1
0,0,158.0,8,18,4,1,0,3,0,0
128,2,146.7,7,8,4,2,0,0,0,1
112,1,52.85,12,4,4,2,2,0,0,1
7,1,85.96,3,4,4,2,2,0,1,0
0,0,0.0,5,14,1,1,0,0,0,1
155,0,72.25,7,8,3,3,2,0,0,1
24,2,85.0,2,24,4,1,0,0,0,1
151,1,105.3,7,15,4,1,0,0,0,0
23,0,92.0,11,6,3,0,1,0,3,1
303,1,73.95,12,6,4,4,0,0,0,0
143,2,101.54,4,23,4,4,2,0,3,0
0,1,79.0,12,13,2,1,0,0,0,1
87,2,96.3,4,26,4,3,0,0,0,1
7,1,134.0,10,26,3,3,1,0,3,1
22,2,105.0,9,4,4,2,1,0,0,1
91,0,65.0,9,14,2,2,0,0,0,1
22,0,115.0,10,5,3,2,0,0,0,1
18,0,136.0,5,9,4,2,1,0,3,0
34,1,109.0,10,29,4,1,1,3,0,0
1,1,135.0,6,22,4,1,0,0,0,1
247,0,115.0,6,6,4,1,1,1,0,0
5,0,123.5,4,24,4,2,2,0,0,1
13,2,0.0,8,16,4,0,0,3,0,1
11,0,121.0,5,30,2,3,1,0,0,0
80,0,82.45,7,4,3,5,2,0,3,1
12,0,154.33,4,30,4,4,2,0,3,0
176,0,125.1,9,8,4,3,0,0,0,0
224,0,102.25,8,8,3,2,1,1,0,0
5,0,146.0,2,23,4,9,2,1,3,0
191,0,71.1,11,25,4,1,0,3,0,0
18,1,95.48,3,17,4,1,0,0,3,1
0,1,119.0,6,16,4,1,0,3,0,1
40,1,127.83,4,30,4,3,2,0,1,1
55,2,86.4,12,8,4,3,0,0,0,1
27,0,69.0,12,9,4,4,1,0,0,1
53,2,118.8,10,4,4,3,0,0,0,1
336,0,81.88,9,21,3,6,2,0,0,1
15,0,133.2,4,6,4,4,1,0,3,0
34,1,94.95,9,13,4,4,2,3,0,1
70,1,167.45,12,3,4,5,2,1,3,1
16,0,86.25,1,18,4,3,1,0,1,1
6,1,136.0,10,20,4,2,0,0,3,1
234,1,76.84,12,12,4,4,1,0,0,1
46,0,60.0,1,18,3,1,1,0,0,1
68,0,132.6,5,21,4,3,2,0,3,0
240,0,90.95,7,13,4,4,1,0,0,0
21,0,81.0,2,25,4,2,0,3,0,1
13,1,93.8,3,1,4,1,0,0,3,1
200,2,66.53,8,4,4,10,4,0,0,0
4,2,91.5,11,19,4,1,1,3,0,1
5,2,231.0,7,23,4,1,0,0,5,1
19,0,87.2,9,11,4,0,2,0,0,1
150,1,80.75,9,6,3,3,0,0,0,1
195,0,158.95,7,18,4,3,1,0,5,0
28,0,74.7,2,3,4,7,2,0,0,0
127,2,128.88,6,17,4,2,1,1,0,1
0,0,161.0,5,26,4,1,0,0,0,0
163,3,121.5,8,1,4,0,1,0,0,1
15,2,127.0,9,12,4,0,1,0,0,1
62,1,91.48,4,21,4,3,0,0,3,1
13,2,90.0,8,20,4,3,0,0,0,1
1,0,86.43,12,27,3,5,2,0,0,1
153,1,83.83,6,29,4,4,0,0,1,1
8,1,116.33,12,1,4,3,0,0,3,1
0,0,108.11,7,28,4,1,0,0,0,1
0,0,95.0,11,18,4,1,0,3,0,1
15,1,91.0,2,16,4,2,0,0,0,0
20,1,79.0,11,28,2,1,1,0,0,1
19,2,81.0,2,23,4,2,0,3,0,1
57,1,128.0,10,17,4,3,1,0,0,1
133,0,90.95,6,8,4,3,0,0,3,0
44,0,107.1,6,30,4,3,0,3,0,0
103,3,130.5,7,9,4,1,2,0,0,1
2,1,120.0,10,22,4,1,0,0,0,1
5,1,109.0,8,1,4,1,1,3,0,0
1,1,124.0,8,2,4,2,0,3,0,1
90,0,76.5,8,23,4,3,2,0,0,1
157,2,114.3,8,10,4,3,0,0,0,0
19,1,93.0,2,19,4,2,1,0,0,1
49,0,142.2,9,2,4,1,0,0,3,0
57,0,219.6,12,29,4,3,0,0,3,0
7,2,153.5,9,15,4,2,0,3,0,1
84,2,149.4,9,9,4,2,0,0,3,1
62,2,167.79,4,24,4,3,2,0,5,1
9,1,80.3,1,15,4,2,0,0,0,1
0,0,115.0,8,10,4,2,1,0,0,1
2,2,135.0,9,12,4,0,1,3,0,1
1,0,111.0,3,15,3,3,0,1,3,1
7,1,117.0,9,21,3,4,0,1,0,1
23,0,96.0,3,10,4,3,1,0,0,0
67,1,49.09,3,13,4,2,2,3,0,1
18,0,156.0,5,13,4,2,0,0,3,0
31,1,129.6,8,23,4,5,2,0,0,1
32,0,126.9,5,8,4,1,2,0,0,0
69,0,79.05,3,16,4,4,1,0,0,0
0,0,79.0,2,15,2,0,1,0,0,1
5,1,184.0,9,13,4,3,0,0,3,1
103,0,134.1,8,13,4,3,2,0,0,0
9,1,97.02,6,1,4,1,0,0,0,1
33,0,55.0,12,26,3,2,2,0,0,1
2,0,127.0,6,28,4,1,0,3,0,1
167,1,99.45,8,8,4,3,1,0,0,0
0,0,67.5,1,8,4,1,0,0,0,1
202,2,127.22,8,24,4,4,2,0,3,0
9,1,81.0,2,17,4,1,0,3,0,1
194,1,102.25,8,22,4,2,1,1,0,0
1,2,160.0,7,23,4,1,0,0,0,1
4,1,169.0,9,20,4,1,0,0,0,1
0,0,149.0,5,26,4,3,0,3,0,1
1,0,105.0,5,16,4,0,1,0,0,0
54,2,93.6,12,5,4,1,1,0,0,1
62,0,111.6,8,30,4,5,0,0,3,0
160,2,125.1,10,29,4,2,2,1,0,0
24,1,79.0,2,26,4,2,0,3,0,1
97,0,75.0,5,15,3,3,2,0,0,1
18,0,187.0,7,23,4,1,1,0,3,1
36,1,53.97,1,29,4,2,1,3,0,1
106,1,171.9,11,8,4,1,0,0,0,1
4,2,65.0,10,24,2,2,1,0,0,1
7,1,124.0,4,10,4,0,2,0,3,1
151,2,226.35,8,28,4,2,2,1,5,0
36,1,67.5,8,28,3,1,2,0,0,1
2,0,94.32,9,17,4,1,1,3,0,1
120,0,72.25,7,20,3,4,0,0,0,0
72,2,118.8,10,20,4,3,0,0,0,1
134,1,94.5,7,17,4,0,1,3,0,0
10,0,95.0,3,31,2,1,0,0,0,0
0,1,136.0,9,19,3,1,2,0,3,1
21,0,65.0,12,17,2,2,0,0,0,1
110,0,143.1,6,3,4,1,0,0,0,0
248,0,74.15,10,29,4,1,2,0,0,0
131,0,92.25,8,22,4,3,1,3,0,0
66,1,105.3,4,4,4,1,1,0,0,1
27,0,87.0,3,6,3,2,2,0,0,1
137,1,85.16,11,28,4,4,1,0,1,0
138,2,82.2,11,30,4,3,0,3,0,1
16,0,67.81,12,10,4,7,4,3,0,1
44,0,149.4,9,25,4,1,2,0,3,0
59,2,117.0,10,17,4,3,1,0,0,1
5,0,84.33,3,22,4,3,0,0,0,1
11,0,97.0,12,6,4,1,0,3,0,1
68,1,112.2,4,6,4,5,2,0,3,1
77,1,115.8,4,18,4,2,1,0,3,1
101,0,123.3,7,22,4,2,0,0,3,0
231,2,96.9,8,23,3,5,2,0,0,1
3,0,67.0,2,1,2,2,1,0,0,1
12,0,85.0,10,2,3,2,2,0,0,1
294,1,82.11,12,29,4,3,2,0,0,1
62,1,140.63,11,6,4,2,2,3,0,1
2,0,90.0,11,11,3,1,0,0,4,1
63,1,109.8,9,3,4,1,0,0,0,1
74,1,124.6,11,10,4,3,2,0,0,1
11,1,73.95,11,2,4,4,1,0,0,1
2,1,175.56,10,4,4,4,0,0,5,1
11,0,90.0,2,5,4,1,0,3,0,1
31,0,89.1,6,1,4,1,0,3,0,0
13,1,77.14,11,20,4,2,2,3,0,0
89,2,137.7,7,25,4,2,1,0,3,1
113,0,121.5,7,12,4,3,0,0,0,1
53,1,120.0,4,28,4,3,0,0,0,1
19,0,139.0,7,27,4,2,0,3,0,1
202,2,128.85,9,6,4,4,0,0,0,0
35,2,117.0,9,25,4,0,2,0,0,1
69,1,92.28,5,11,4,4,0,0,0,1
67,1,127.8,9,4,4,5,2,0,3,1
49,1,89.3,3,2,4,3,0,0,3,1
13,2,139.0,9,9,4,1,0,0,0,1
1,2,106.0,8,25,4,1,0,0,0,1
20,0,116.0,6,8,3,2,0,0,0,1
18,2,130.0,2,28,4,2,2,0,3,1
25,2,127.67,4,16,4,1,2,0,0,1
0,0,110.0,6,8,3,2,0,0,0,1
44,0,94.8,11,2,4,4,0,0,0,1
2,0,125.0,9,1,2,1,0,0,4,1
69,0,82.45,3,30,4,4,0,0,0,0
14,3,138.05,8,13,4,1,1,0,1,1
42,1,129.2,11,14,4,4,1,1,3,0
17,0,66.0,2,19,3,2,1,0,0,1
168,1,146.7,8,13,4,1,0,0,0,0
2,2,205.0,9,30,4,2,0,0,3,1
131,0,129.6,9,9,4,2,0,0,0,0
1,0,130.0,12,30,4,1,0,0,0,1
0,1,97.0,3,17,4,1,0,3,0,1
